Incident ID,Incident Date,State,City Or County,Complete_Address,School,Coordinates,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
2551555,2023-03-21T00:00:00Z,Texas,Dallas,"4001 Walnut Hill Ln,Dallas,Texas",Thomas Jefferson High School,"32.881979799999996,-96.84486261056799",0,1,0,0,1
2549957,2023-03-20T00:00:00Z,Texas,Arlington,"1400 W Lamar Blvd,Arlington,Texas",Lamar High School,"32.7630622,-97.12513574603257",1,0,0,0,1
2551197,2023-03-20T00:00:00Z,Virginia,Virginia Beach,"5100 Cleveland St,Virginia Beach,Virginia",Renaissance Academy,"36.843690699999996,-76.15933597043198",0,0,0,0,1
2550103,2023-03-20T00:00:00Z,Florida,Davenport,"4525 County Rd 547,Davenport,Florida",Davenport High School,"28.22861575,-81.58858155989802",0,0,0,0,0
2558941,2023-03-19T00:00:00Z,South Carolina,Conway,"100 Chanticleer Dr E,Conway,South Carolina",Coastal Carolina University,"33.7953227,-79.01267851975504",0,0,0,0,1
2549161,2023-03-17T00:00:00Z,Pennsylvania,Philadelphia,"1801 N Broad St,Philadelphia,Pennsylvania",Temple University,"39.981188,-75.15628280757346",0,0,0,0,0
2550299,2023-03-17T00:00:00Z,Michigan,Pinckney,"2150 M-36,Pinckney,Michigan",Navigator Upper Elementary School,"42.460330049999996,-83.90276359962706",0,0,0,0,0
2547499,2023-03-16T00:00:00Z,California,Woodland,"21 N West St,Woodland,California",Woodland High School,"38.68659305,-121.78685922854865",0,0,0,0,1
2548200,2023-03-16T00:00:00Z,Florida,Miami,"1100 NW 71st St,Miami,Florida",Miami Northwestern Senior High School,"25.8378746,-80.2164373",0,0,0,0,1
2547939,2023-03-16T00:00:00Z,Florida,Palm Beach Gardens,"4245 Holly Dr,Palm Beach Gardens,Florida",Palm Beach Gardens High School,"26.82553565,-80.10277994081781",0,0,0,0,1
2547884,2023-03-16T00:00:00Z,North Carolina,Monroe,"1 High School Dr,Monroe,North Carolina",Monroe High School,"34.972238700000005,-80.5263065973862",0,0,0,0,1
2549312,2023-03-16T00:00:00Z,Alabama,Piedmont,"750 Tom Bible Memorial Hwy,Piedmont,Alabama",Piedmont High School,"33.9281836,-85.62214430669917",0,0,0,0,1
2546792,2023-03-15T00:00:00Z,Virginia,Amherst,"139 Lancer Ln,Amherst,Virginia",Amherst County High School,"37.5697677,-79.05813746834096",0,0,0,0,1
2546633,2023-03-15T00:00:00Z,Delaware,Georgetown,"26026 Patriots Way,Georgetown,Delaware",Sussex Central High School,"38.630429899999996,-75.32619158244279",0,0,0,0,1
2547033,2023-03-15T00:00:00Z,California,San Francisco,"241 Oneida Ave,San Francisco,California",Denman Middle School,"37.72143375,-122.443631595436",0,0,0,0,0
2547057,2023-03-15T00:00:00Z,Alabama,Springville,"237 Wilson St,Springville,Alabama",Springville Elementary School,"33.77890065,-86.46873828441281",0,0,0,0,0
2546083,2023-03-14T00:00:00Z,Michigan,Holt,"5885 Holt Rd,Holt,Michigan",Holt High School,"42.63357155,-84.52135983422937",0,0,0,0,1
2546168,2023-03-14T00:00:00Z,Virginia,Norfolk,"7101 Granby St,Norfolk,Virginia",Granby High School,"36.90736065,-76.2781296790194",0,0,0,0,1
2545930,2023-03-14T00:00:00Z,North Carolina,Kernersville,"110 Brown Rd,Kernersville,North Carolina",Kernersville Middle School,"36.136570649999996,-80.07252280492263",0,0,0,0,0
2545332,2023-03-13T00:00:00Z,Virginia,Richmond,"3400 Hopkins Rd,Richmond,Virginia",Boushall Middle School,"37.4721303,-77.46962405504271",0,0,0,0,1
2566202,2023-03-13T00:00:00Z,Massachusetts,Southbridge,"132 Torry Rd,Southbridge,Massachusetts",Southbridge High School,"42.0813258,-72.00621075918254",0,0,0,0,2
2543339,2023-03-10T00:00:00Z,Florida,Vero Beach,"1707 16th St,Vero Beach,Florida",Vero Beach High School,"27.62879555,-80.40351972864502",0,0,0,0,1
2543325,2023-03-10T00:00:00Z,Maine,Monroe,"36 W Main St,Monroe,Maine",Monroe Elementary School,"44.6141978,-69.02142784577686",0,0,0,0,1
2542908,2023-03-09T00:00:00Z,New Mexico,Albuquerque,"2300 Arenal Rd SW,Albuquerque,New Mexico",Rio Grande High School,"35.04926125,-106.69600840827383",0,0,0,0,0
2542935,2023-03-09T00:00:00Z,Nevada,Las Vegas,"6500 E Sahara Ave,Las Vegas,Nevada",Las Vegas High School,"36.162760500000005,-115.14159331503872",0,0,0,0,1
2543468,2023-03-08T00:00:00Z,Texas,Texarkana,"2100 College Dr,Texarkana,Texas",Texas Middle School,"33.45087115,-94.06831273083287",0,0,0,0,0
2542906,2023-03-08T00:00:00Z,New Mexico,Los Lunas,"1776 Emilio Lopez Rd,Los Lunas,New Mexico",Los Lunas High School,"34.820195600000005,-106.75446498826066",0,0,0,0,1
2968986,2023-03-08T00:00:00Z,Pennsylvania,Royersford,"350 S Lewis Rd,Royersford,Pennsylvania",Spring-Ford Area High School,"40.18860905,-75.52378006998791",0,0,0,0,2
2542547,2023-03-08T00:00:00Z,Arizona,Chandler,"3180 S Gilbert Rd,Chandler,Arizona",Legacy Traditional School,"33.3341592,-111.82541877953443",0,0,0,0,0
2541499,2023-03-07T00:00:00Z,Illinois,Rockford,"5110 Auburn St,Rockford,Illinois",Auburn High School,"42.28595105,-89.13732751356308",0,0,0,0,1
2541677,2023-03-07T00:00:00Z,Alabama,Rogersville,"201 Cedar St,Rogersville,Alabama",Lauderdale County High School,"34.8286904,-87.29010297779723",0,0,0,0,0
2540364,2023-03-06T00:00:00Z,Virginia,Alexandria,"3801 W Braddock Rd,Alexandria,Virginia",Alexandria City High School,"38.824341700000005,-77.08559408484705",0,0,0,0,1
2543457,2023-03-06T00:00:00Z,Illinois,Elmwood Park,"8201 W Fullerton Ave,Elmwood Park,Illinois",Elmwood Park High School,"41.9215709,-87.83038275395961",0,0,0,0,1
2540056,2023-03-06T00:00:00Z,Michigan,Roseville,"16250 Martin Rd,Roseville,Michigan",Roseville Middle School,"42.5007281,-82.9538341",0,1,0,0,1
2540590,2023-03-06T00:00:00Z,Ohio,Columbus,"284 N 22nd St,Columbus,Ohio",Champion Middle School,"39.9716825,-82.97026172165361",0,0,0,0,1
2540549,2023-03-06T00:00:00Z,Kentucky,Owensboro,"1300 Booth Ave,Owensboro,Kentucky",Owensboro Middle School,"37.7482695,-87.12400846349065",0,0,0,0,1
2541039,2023-03-05T00:00:00Z,Georgia,Atlanta,"688 Beckwith St SW,Atlanta,Georgia",Clark Atlanta University,"33.75012475,-84.41158897451389",0,0,0,0,0
2538466,2023-03-03T00:00:00Z,Ohio,Cleveland,"15210 St Clair Ave,Cleveland,Ohio",Collinwood High School,"41.55323895,-81.57416629365807",0,0,0,0,1
2538842,2023-03-03T00:00:00Z,Florida,Clearwater,"3000 FL-580,Clearwater,Florida",Countryside High School,"28.023350550000004,-82.71124163673075",0,0,0,0,1
2538840,2023-03-03T00:00:00Z,Florida,Saint Petersburg,"850 34th St S,Saint Petersburg,Florida",Gibbs High School,"27.7609464,-82.6774177340601",0,0,0,0,1
2538699,2023-03-03T00:00:00Z,Arizona,Phoenix,"3625 W Cactus Rd,Phoenix,Arizona",Moon Valley High School,"33.593848,-112.13677771179195",0,0,0,0,1
2539158,2023-03-03T00:00:00Z,California,Azusa,"240 N Cerritos Ave,Azusa,California",Azusa High School,"34.1242608,-117.89783576576002",0,0,0,0,2
2542912,2023-03-03T00:00:00Z,New Mexico,Los Lunas,"1776 Emilio Lopez Rd,Los Lunas,New Mexico",Los Lunas High School,"34.820195600000005,-106.75446498826066",0,0,0,0,0
2537614,2023-03-02T00:00:00Z,Alabama,Bay Minette,"1 Tiger Dr,Bay Minette,Alabama",Baldwin County High School,"30.8937249,-87.79444544647521",0,0,0,0,1
2537466,2023-03-02T00:00:00Z,North Carolina,Kill Devil Hills,"100 Veterans Dr,Kill Devil Hills,North Carolina",First Flight High School,"36.00669915,-75.66687524412768",0,0,0,0,1
2537311,2023-03-02T00:00:00Z,Georgia,Lagrange,"1920 Hamilton Rd,Lagrange,Georgia",Troup County High School,"33.00034065,-85.01656956064178",0,0,0,0,1
2536807,2023-03-01T00:00:00Z,Arkansas,Jonesboro,"4208 Chieftan Ln,Jonesboro,Arkansas",Nettleton Junior High,"35.8125278,-90.6484494",0,0,0,0,1
2537436,2023-03-01T00:00:00Z,Indiana,Terre Haute,"310 S 18th St,Terre Haute,Indiana",Davis Park Elementary,"39.463688700000006,-87.38889026623525",0,0,0,0,2
2537458,2023-03-01T00:00:00Z,Oregon,Salem,"1910 Church St SE,Salem,Oregon",South Salem High School,"44.9223267,-123.03798716853252",0,0,0,0,1
2537394,2023-03-01T00:00:00Z,Georgia,Warner Robins,"401 S Davis Dr,Warner Robins,Georgia",Warner Robins High School,"32.6101447,-83.6143495",0,0,0,0,0
2537958,2023-03-01T00:00:00Z,California,Santa Rosa,"6975 Montecito Blvd,Santa Rosa,California",Maria Carrillo High School,"38.48042395,-122.66018374867801",0,0,0,0,1
2536964,2023-03-01T00:00:00Z,Tennessee,Cedar Hill,"7025 US-41,Cedar Hill,Tennessee",Jo Byrns High School,"36.5673312,-87.025268",0,0,0,0,0
2535934,2023-02-28T00:00:00Z,Ohio,Rocky River,"3850 Linden Rd,Rocky River,Ohio",Lutheran High School West,"41.458586,-81.8476918",0,0,0,0,0
2535790,2023-02-28T00:00:00Z,Florida,Tallahassee,"550 E Tennessee St,Tallahassee,Florida",Leon High School,"30.44606015,-84.27370678883199",0,0,0,0,1
2537463,2023-02-28T00:00:00Z,North Carolina,Greensboro,"1200 Lincoln St,Greensboro,North Carolina",James B. Dudley High School,"36.05902605,-79.76478283344014",0,0,0,0,0
2536386,2023-02-28T00:00:00Z,Texas,Pearland,"2201 N Galveston Ave,Pearland,Texas",Leon Sablatura Middle School,"29.56683125,-95.2805040001769",0,0,0,0,1
2557186,2023-02-28T00:00:00Z,Colorado,Denver,"3955 Steele St,Denver,Colorado",Bruce Randolph School,"39.7720087,-104.951353",0,0,0,0,1
2536087,2023-02-28T00:00:00Z,New York,Rochester (Brighton),"1000 E Henrietta Rd,Rochester (Brighton),New York",Monroe Community College,"43.10144645,-77.60991914227245",0,0,0,0,1
2536221,2023-02-27T00:00:00Z,Utah,Cedar City,"166 W 1925 N,Cedar City,Utah",Canyon View High School,"37.71431375,-113.06368218070766",0,0,0,0,1
2535740,2023-02-27T00:00:00Z,Florida,Hollywood,"6501 Hollywood Blvd,Hollywood,Florida",McArthur High School,"26.01241175,-80.21752054087389",0,0,0,0,1
2535733,2023-02-27T00:00:00Z,Florida,Jacksonville,"10600 Hornets Nest Rd,Jacksonville,Florida",Mandarin Oaks Elementary School,"30.184995450000002,-81.58813045042498",0,0,0,0,0
2534845,2023-02-27T00:00:00Z,Nevada,Fernley,"1100 Jasmine Ln,Fernley,Nevada",Silverland Middle School,"39.591318799999996,-119.19591068443198",0,0,0,0,1
2536597,2023-02-27T00:00:00Z,Alabama,Monroeville,"297 S Mt Pleasant Ave,Monroeville,Alabama",Monroeville Elementary School,"31.52180005,-87.3245552354807",0,0,0,0,0
2533264,2023-02-24T00:00:00Z,Nebraska,Lincoln,"1930 S 20th St,Lincoln,Nebraska",Prescott Elementary School,"40.79304125,-96.6907192271296",0,0,0,0,1
2533130,2023-02-24T00:00:00Z,Colorado,Colorado Springs,"7005 N Carefree Cir,Colorado Springs,Colorado",Sand Creek High School,"38.88467665,-104.69853496999337",0,0,0,0,1
2533040,2023-02-24T00:00:00Z,Texas,Nederland,"2101 N 18th St,Nederland,Texas",Nederland High School,"29.97940505,-94.01207500744297",0,0,0,0,1
2532968,2023-02-24T00:00:00Z,Georgia,Grovetown,"2010 Warrior Way,Grovetown,Georgia",Grovetown High School,"33.499070849999995,-82.23632785750505",0,0,0,0,1
2534185,2023-02-24T00:00:00Z,California,Watsonville,"500 Harkins Slough Rd,Watsonville,California",Pajaro Valley High School,"36.91411925,-121.79172377643377",0,0,0,0,1
2533257,2023-02-23T00:00:00Z,North Carolina,Durham,"6806 Garrett Rd,Durham,North Carolina",Jordan High School,"35.924576,-78.96357419318082",0,0,0,0,1
2533150,2023-02-23T00:00:00Z,Florida,Greenacres,"4701 10th Ave N,Greenacres,Florida",John I. Leonard High School,"26.6314719,-80.11804852253479",0,0,0,0,1
2533085,2023-02-23T00:00:00Z,South Carolina,Blythewood,"180 S-40-1694,Blythewood,South Carolina",Westwood High School,"34.1686052,-80.98007763927238",0,0,0,0,1
2532198,2023-02-23T00:00:00Z,Maryland,Lanham,"9880 Good Luck Rd,Lanham,Maryland",DuVal High School,"38.98944255,-76.83832680281034",0,0,0,0,0
2533361,2023-02-23T00:00:00Z,Ohio,Columbus,"3223 Allegheny Ave,Columbus,Ohio",Africentric Early College K-12,"39.9792442,-82.91779441492301",0,0,0,0,1
2533356,2023-02-23T00:00:00Z,Ohio,Reynoldsburg,"6699 E Livingston Ave,Reynoldsburg,Ohio",Reynoldsburg High School,"39.96953785,-82.75074295487765",0,0,0,0,1
2531636,2023-02-22T00:00:00Z,Virginia,Newport News,"13450 Woodside Ln,Newport News,Virginia",Woodside High School,"37.17290455,-76.52406533259133",0,0,0,0,1
2532021,2023-02-22T00:00:00Z,Ohio,Reynoldsburg,"6699 E Livingston Ave,Reynoldsburg,Ohio",Reynoldsburg High School,"39.96953785,-82.75074295487765",0,0,0,0,1
2531012,2023-02-21T00:00:00Z,Nevada,Las Vegas,"9501 Echelon Point Dr,Las Vegas,Nevada",Edmundo Escobedo Sr Middle School,"36.2820895,-115.30342199350866",0,0,0,0,1
2531008,2023-02-21T00:00:00Z,Nevada,North Las Vegas,"5302 N Goldfield St,North Las Vegas,Nevada",Mojave High School,"36.255553,-115.1370754",0,0,0,0,1
2530996,2023-02-21T00:00:00Z,Nevada,Las Vegas,"1139 N Linn Ln,Las Vegas,Nevada",Eldorado High School,"36.15059055,-115.1357653",0,0,0,0,2
2528420,2023-02-18T00:00:00Z,Texas,Abilene,"2800 N 6th St,Abilene,Texas",Abilene High School,"32.45712845,-99.75580057946252",0,0,0,0,1
2527875,2023-02-17T00:00:00Z,Texas,Arlington,"818 W Park Row Dr,Arlington,Texas",Arlington High School,"32.7195106,-97.11849331771325",0,0,0,0,2
2528381,2023-02-17T00:00:00Z,Georgia,Macon,"6250 Skipper Rd,Macon,Georgia",Rutland High School,"32.73785925,-83.71406860107734",0,0,0,0,0
2529696,2023-02-17T00:00:00Z,Nevada,Las Vegas,"333 S Pavilion Center Dr,Las Vegas,Nevada",Palo Verde High School,"36.170923,-115.33287801048328",0,0,0,0,1
2527524,2023-02-17T00:00:00Z,Indiana,Fort Wayne,"475 E State Blvd,Fort Wayne,Indiana",North Side High School,"41.09801765,-85.13393806279561",0,0,0,0,0
2527121,2023-02-16T00:00:00Z,Virginia,Norfolk,"7901 Nancy Dr,Norfolk,Virginia",Little Creek Elementary School,"36.9171847,-76.20929603176117",0,0,0,0,0
2529867,2023-02-16T00:00:00Z,Texas,Benavides,"1025 Eagle Dr,Benavides,Texas",Benavides High School,"27.592466,-98.42883690806032",0,0,0,0,1
2528026,2023-02-16T00:00:00Z,Ohio,Columbus,"417 S Weyant Ave,Columbus,Ohio",Eastmoor Academy,"39.96459215,-82.9085053812473",0,0,0,0,0
2528617,2023-02-16T00:00:00Z,North Carolina,Fayetteville,"2517 Ramsey St,Fayetteville,North Carolina",Luther Nick Jeralds Middle School,"35.0928752,-78.8787568",0,0,0,0,1
2526954,2023-02-15T00:00:00Z,Colorado,Denver,"1600 City Park Esplanade,Denver,Colorado",Denver East High School,"39.74162,-104.9558",0,0,0,0,1
2528206,2023-02-15T00:00:00Z,Ohio,Cleveland,"15210 St Clair Ave,Cleveland,Ohio",Collinwood High School,"41.55323895,-81.57416629365807",0,0,0,0,0
2527475,2023-02-15T00:00:00Z,Texas,Houston,"12525 Ella Blvd,Houston,Texas",Davis High School,"29.78409345,-95.3576252690371",0,0,0,0,0
2526799,2023-02-15T00:00:00Z,North Carolina,Clayton,"1892 Polenta Rd,Clayton,North Carolina",Cleveland High School,"35.55415095,-78.4994248094217",0,0,0,0,1
2526755,2023-02-15T00:00:00Z,Alabama,Decatur,"1625 Danville Rd SW,Decatur,Alabama",Austin Junior High School,"34.579739000000004,-87.00752734378213",0,0,0,0,0
2526751,2023-02-15T00:00:00Z,Alabama,Beauregard,"N/A,Beauregard,Alabama",Beauregard school,"32.5493035,-85.3732789",0,0,0,0,0
2526733,2023-02-15T00:00:00Z,Mississippi,Clinton,"401 Arrow Dr,Clinton,Mississippi",Clinton High School,"32.3634207,-90.3103473",0,0,0,0,0
2526690,2023-02-15T00:00:00Z,Virginia,Gloucester,"6680 Short Ln,Gloucester,Virginia",Gloucester High School,"37.3806397,-76.52547683064691",0,0,0,0,1
2525527,2023-02-14T00:00:00Z,Texas,San Antonio,"1400 Jackson Keller Rd,San Antonio,Texas",Legacy of Educational Excellence High School,"29.5068855,-98.51576012494084",0,0,0,0,1
2528189,2023-02-14T00:00:00Z,Indiana,Fort Wayne,"3601 Calhoun St,Fort Wayne,Indiana",South Side High School,"41.053368500000005,-85.13617488104083",0,0,0,0,1
2526660,2023-02-14T00:00:00Z,South Carolina,Conway,"6555 Hwy 134,Conway,South Carolina",Pee Dee Elementary,"33.8143514,-79.15002519873906",0,0,0,0,0
2527114,2023-02-13T00:00:00Z,North Carolina,Raleigh,"5307 Six Forks Rd,Raleigh,North Carolina",Green Elementary School,"35.8542338,-78.64401342812691",0,0,0,0,1
2532391,2023-02-13T00:00:00Z,Georgia,Athens,"350 S Milledge Ave,Athens,Georgia",Clarke Central High School,"33.95036005,-83.39060690315887",0,0,0,0,1
2525173,2023-02-13T00:00:00Z,Colorado,Golden,"19th St and Elm St,Golden,Colorado",Colorado School of Mines,"39.7386338,-105.22463887724237",0,0,0,0,1
2524581,2023-02-13T00:00:00Z,New York,Rochester,"164 Alexander St,Rochester,New York",James Monroe High School,"43.14675465,-77.5980484101675",0,0,0,0,1
2524633,2023-02-13T00:00:00Z,Texas,Dalhart,"2100 Spirit Trl,Dalhart,Texas",Dalhart High School,"36.0469206,-102.49926120883254",1,0,0,0,0
2522622,2023-02-10T00:00:00Z,Tennessee,La Vergne,"382 Stones River Rd,La Vergne,Tennessee",La Vergne Middle School,"36.03087995,-86.56040963466003",0,0,0,0,1
2524381,2023-02-10T00:00:00Z,Georgia,Columbus,"2901 College Dr,Columbus,Georgia",Hardaway High School,"32.4979194,-84.9479871",0,0,0,0,1
2523161,2023-02-10T00:00:00Z,Indiana,Columbia City,"1600 IN-9,Columbia City,Indiana",Columbia City High School,"41.13865534999999,-85.48383637211435",0,0,0,0,0
2523619,2023-02-10T00:00:00Z,North Carolina,Franklin,"100 Panther Dr,Franklin,North Carolina",Franklin High School,"36.0847549,-78.3300598443079",0,0,0,0,0
2523058,2023-02-10T00:00:00Z,California,San Diego,"5353 Airway Rd,San Diego,California",San Ysidro High School,"32.56460115,-117.01883812235158",0,0,0,0,1
2521973,2023-02-09T00:00:00Z,Alabama,Prattville,"1315 Upper Kingston Rd,Prattville,Alabama",Prattville High School,"32.5014518,-86.47114201503041",0,0,0,0,1
2520705,2023-02-08T00:00:00Z,Maryland,Lanham,"9880 Good Luck Rd,Lanham,Maryland",DuVal High School,"38.98944255,-76.83832680281034",0,0,0,0,1
2521277,2023-02-08T00:00:00Z,Alabama,Brookwood,"12250 George Richmond Pkwy,Brookwood,Alabama",Brookwood High School,"33.2574458,-87.31226835520408",0,0,0,0,0
2520180,2023-02-07T00:00:00Z,Virginia,Chesterfield,"10301 Courthouse Rd,Chesterfield,Virginia",Lloyd C. Bird High School,"37.3884709,-77.4950983",0,0,0,0,1
2520243,2023-02-07T00:00:00Z,North Carolina,Saint Pauls,"648 N Old Stage Rd,Saint Pauls,North Carolina",St. Pauls High School,"34.8118305,-78.9769742",0,0,0,0,0
2520906,2023-02-07T00:00:00Z,Texas,Lubbock,"16310 TX-493 Loop,Lubbock,Texas",Lubbock-Cooper Middle School,"33.44574985,-101.84481606236787",0,0,0,0,0
2520084,2023-02-07T00:00:00Z,Colorado,Colorado Springs,"2250 Jet Wing Dr,Colorado Springs,Colorado",Sierra High School,"38.801210100000006,-104.75369764406003",0,0,0,0,1
2520468,2023-02-07T00:00:00Z,Wisconsin,Neenah,"1275 Tullar Rd,Neenah,Wisconsin",Neenah High School,"44.16516975,-88.4979129224767",0,0,0,0,1
2520710,2023-02-07T00:00:00Z,Wisconsin,Green Bay,"3366 Schaefer Ct,Green Bay,Wisconsin",James A. Temp Hall,"44.53407745,-87.91284591047909",0,0,0,0,1
2519678,2023-02-06T00:00:00Z,Kentucky,Hopkinsville,"430 Koffman Dr,Hopkinsville,Kentucky",Hopkinsville High School,"36.84032005,-87.5074483876069",0,0,0,0,1
2519656,2023-02-06T00:00:00Z,Kentucky,Louisville,"6000 Brownsboro Rd,Louisville,Kentucky",Ballard High School,"38.28316345,-85.62470036893481",0,0,0,0,1
2522795,2023-02-06T00:00:00Z,Florida,Tallahassee,"3415 Zillah St,Tallahassee,Florida",Fairview Middle School,"30.3989691,-84.26676252172246",0,0,0,0,1
2519482,2023-02-06T00:00:00Z,Arkansas,Fort Smith,"622 N 7th St,Fort Smith,Arkansas",Future School of Fort Smith,"35.391445899999994,-94.4193042290191",0,0,0,0,1
2520310,2023-02-06T00:00:00Z,Arkansas,Trumann,"1620 W Main St,Trumann,Arkansas",Trumann High School,"35.67241185,-90.5331469797737",0,0,0,0,1
2519709,2023-02-06T00:00:00Z,Illinois,Evanston,"1400 Oakton St,Evanston,Illinois",Chute Middle School,"42.026355550000005,-87.6935776688402",0,0,0,0,1
2519398,2023-02-06T00:00:00Z,Alabama,Birmingham,"4915 Ave Q,Birmingham,Alabama",Central Park Elementary School,"33.4845511,-86.886936",0,0,0,0,0
2519802,2023-02-06T00:00:00Z,Delaware,Middletown,"1080 Bunker Hill Rd,Middletown,Delaware",Appoquinimink High School,"39.4541307,-75.74734783000287",0,0,0,0,1
2517220,2023-02-03T00:00:00Z,Maryland,Baltimore,"3500 Hillen Rd,Baltimore,Maryland",Mergenthaler High School,"39.332258550000006,-76.591075",0,0,0,0,1
2521183,2023-02-03T00:00:00Z,California,Paso Robles,"801 Niblick Rd,Paso Robles,California",Paso Robles High School,"35.61764125,-120.67018877824654",0,0,0,0,1
2517280,2023-02-03T00:00:00Z,Kentucky,Lexington,"1600 Man O War Blvd,Lexington,Kentucky",Paul Laurence Dunbar High School,"38.016627,-84.57735701392923",0,0,0,0,1
2517211,2023-02-03T00:00:00Z,Florida,Apopka,"2501 Hiawassee Rd,Apopka,Florida",Wekiva High School,"28.6369691,-81.47358584221078",0,0,0,0,1
2517644,2023-02-03T00:00:00Z,Nevada,North Las Vegas,"1900 Deer Springs Way,North Las Vegas,Nevada",Cram Middle School,"36.2851311,-115.16886134700192",0,0,0,0,1
2518365,2023-02-03T00:00:00Z,Missouri,Cottleville,"5199 State Rte N,Cottleville,Missouri",Francis Howell Central High School,"38.74758255,-90.64519481361808",0,0,0,0,1
2517500,2023-02-03T00:00:00Z,California,Los Angeles,"3537 Farmdale Ave,Los Angeles,California",Susan Miller Dorsey Senior High School,"34.02318635,-118.34778037105565",0,0,0,0,0
2516840,2023-02-02T00:00:00Z,Ohio,Pickerington,"130 Hill Rd S,Pickerington,Ohio",Pickerington Ridgeview Junior High School,"39.88178055,-82.75798676503183",1,0,0,0,0
2517242,2023-02-02T00:00:00Z,Indiana,Columbus,"230 S Marr Rd,Columbus,Indiana",Columbus East High School,"39.194985200000005,-85.88610619964169",0,0,0,0,1
2517100,2023-02-02T00:00:00Z,Arizona,Mesa,"7301 E Brown Rd,Mesa,Arizona",Red Mountain High School,"33.433375299999994,-111.67518867036387",0,0,0,0,1
2516697,2023-02-02T00:00:00Z,Maryland,Riverdale,"6200 Tuckerman St,Riverdale,Maryland",William Wirt Middle School,"38.9671893,-76.9099612198948",0,0,0,0,0
2516643,2023-02-02T00:00:00Z,Texas,Houston,"6425 Westheimer Rd,Houston,Texas",N/A,"29.6691124,-95.4631131",0,0,0,1,3
2517451,2023-02-02T00:00:00Z,Alabama,Prattville,"1089 Martin Luther King Dr,Prattville,Alabama",Prattville Junior High School,"32.48477015,-86.47152005602933",0,0,0,0,0
2516070,2023-02-01T00:00:00Z,Maryland,Hyattsville,"7000 Adelphi Rd,Hyattsville,Maryland",Northwestern High School,"38.97513975,-76.95501549480532",0,0,0,0,0
2516529,2023-02-01T00:00:00Z,North Carolina,Charlotte,"8900 Park Rd,Charlotte,North Carolina",South Mecklenburg High School,"35.1099168,-80.86105539538005",0,0,0,0,0
2516990,2023-02-01T00:00:00Z,Louisiana,La Place (LaPlace),"393 Greenwood Dr,La Place (LaPlace),Louisiana",LaPlace Elementary,"30.0812359,-90.49205927160031",0,0,0,0,1
2516391,2023-02-01T00:00:00Z,North Carolina,Rolesville,"1099 E Young St,Rolesville,North Carolina",Rolesville High School,"35.90609135,-78.44141708109629",0,0,0,0,1
2515355,2023-01-31T00:00:00Z,South Carolina,Blythewood,"10901 Wilson Blvd,Blythewood,South Carolina",Blythewood High School,"34.20799945,-80.97826193384448",0,0,0,0,1
2515490,2023-01-31T00:00:00Z,Ohio,Columbus,"1265 Koebel Rd,Columbus,Ohio",Marion-Franklin High School,"39.910412550000004,-82.96167990913014",0,0,0,0,0
2516607,2023-01-31T00:00:00Z,Indiana,Hammond,"5926 Calumet Ave,Hammond,Indiana",Hammond Central High School,"41.6071332,-87.51222229744747",0,0,0,0,1
2516381,2023-01-31T00:00:00Z,Alabama,Theodore,"6201 Swedetown Rd N,Theodore,Alabama",Theodore High School,"30.5446551,-88.18505787900745",0,0,0,0,1
2515330,2023-01-30T00:00:00Z,California,Madera,"705 W Pecan Ave,Madera,California",Madera South High School,"36.93991515,-120.06953375553539",0,0,0,0,1
2515384,2023-01-30T00:00:00Z,New York,Nanuet,"103 Church St,Nanuet,New York",Nanuet Senior High School,"41.0878289,-74.001335",0,0,0,0,1
2514454,2023-01-30T00:00:00Z,Arizona,Yuma,"7150 E 24th St,Yuma,Arizona",Gila Ridge High School,"32.6857011,-114.5106917",0,0,0,0,1
2523034,2023-01-30T00:00:00Z,Texas,Lufkin,"602 S Raguet St,Lufkin,Texas",Pineywoods Community Academy,"31.33263555,-94.73225900140918",0,0,0,0,1
2677660,2023-01-29T00:00:00Z,Texas,Beaumont,"N/A,Beaumont,Texas",St Anthony Cathedral Basilica School,"30.0788004,-94.10104274662196",0,0,0,0,1
2516842,2023-01-27T00:00:00Z,Colorado,Loveland,"1811 W 15th St,Loveland,Colorado",Ferguson High School,"40.4087044,-105.1031376",0,0,0,0,1
2518431,2023-01-27T00:00:00Z,North Carolina,Newton,"338 W 15th St,Newton,North Carolina",Newton-Conover High School,"35.679002749999995,-81.22562391854203",0,0,0,0,1
2512539,2023-01-27T00:00:00Z,Arizona,El Mirage,"12701 N Main St,El Mirage,Arizona",Riverview Elementary School,"33.59861495,-112.31149101894084",0,0,0,0,2
2512245,2023-01-26T00:00:00Z,Nebraska,Fremont,"2950 Dale St,Fremont,Nebraska",Milliken Park Elementary School,"41.4573432,-96.5141102",0,0,0,0,0
2512364,2023-01-26T00:00:00Z,Florida,Homestead,"2000 SE 28th Ave,Homestead,Florida",Keys Gate Charter School,"25.4513498,-80.4352202",0,0,0,0,1
2517953,2023-01-25T00:00:00Z,Texas,Bandera,"1005 Cherry St,Bandera,Texas",Bandera MIddle School,"29.7261009,-99.07644268018446",0,0,0,0,1
2512591,2023-01-25T00:00:00Z,California,Sacramento,"3500 Florin Rd,Sacramento,California",Luther Burbank High School,"38.49398505,-121.46724118793082",0,0,0,0,1
