Incident ID,Incident Date,State,City Or County,Address,Complete_Address,School name,Coordinates,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
2289308,2022-04-27T00:00:00Z,Louisiana,Opelousas,700  Mia St,"700  Mia St,Opelousas,Louisiana",,"30.542132,-92.090786",2,3,0,0,3
2289382,2022-04-27T00:00:00Z,Arizona,Phoenix,6719 W Thomas Rd,"6719 W Thomas Rd,Phoenix,Arizona",,"33.48026054545454,-112.20377927272727",0,4,0,0,1
2287581,2022-04-25T00:00:00Z,Alabama,Birmingham,821 3rd Ave W,"821 3rd Ave W,Birmingham,Alabama",,"33.50527673469388,-86.84957948979593",1,3,0,0,0
2286061,2022-04-24T00:00:00Z,Indiana,Lafayette,2905 Westchester Ln W,"2905 Westchester Ln W,Lafayette,Indiana",,"40.386444,-86.9156716",2,3,0,1,1
2285772,2022-04-23T00:00:00Z,Illinois,Chicago,2000  W 51st St,"2000  W 51st St,Chicago,Illinois",,"41.8014196,-87.67470005",2,2,0,0,0
2286089,2022-04-23T00:00:00Z,California,San Bernardino,1036 W Highland Ave,"1036 W Highland Ave,San Bernardino,California",,"34.03501412054676,-117.18330045529227",1,4,0,0,0
2285158,2022-04-22T00:00:00Z,Virginia,Petersburg,200  Holly Hill Dr,"200  Holly Hill Dr,Petersburg,Virginia",,"37.200547,-77.373401",1,5,0,0,0
2284819,2022-04-22T00:00:00Z,District of Columbia,Washington,2900  Van Ness St NW,"2900  Van Ness St NW,Washington,District of Columbia",,"38.9427211,-77.0596030251468",0,4,1,0,0
2283535,2022-04-20T00:00:00Z,Minnesota,Duluth,715 E 12th St,"715 E 12th St,Duluth,Minnesota",,"46.80194142857143,-92.1023892857143",4,0,1,0,0
2281171,2022-04-17T00:00:00Z,Pennsylvania,Philadelphia,2800  Orkney St,"2800  Orkney St,Philadelphia,Pennsylvania",,"39.993742,-75.139427",0,4,0,0,0
2280711,2022-04-17T00:00:00Z,Pennsylvania,Pittsburgh,900 Madison Ave,"900 Madison Ave,Pittsburgh,Pennsylvania",,"40.455898,-79.997285",2,8,0,0,0
2281541,2022-04-17T00:00:00Z,Oregon,Portland,16150 SE Stark St,"16150 SE Stark St,Portland,Oregon",,"45.51882945,-122.49694729559766",1,3,0,0,0
2280875,2022-04-17T00:00:00Z,South Carolina,Furman,72 Ashley Circle Rd,"72 Ashley Circle Rd,Furman,South Carolina",,"32.690754,-81.189812",0,9,0,0,0
2281164,2022-04-17T00:00:00Z,California,Sacramento,7200  Franklin Blvd,"7200  Franklin Blvd,Sacramento,California",,"38.495867,-121.459311",1,3,0,0,1
2281483,2022-04-17T00:00:00Z,Florida,Miami,15020 South River Dr,"15020 South River Dr,Miami,Florida",,"25.9122592,-80.22179396735751",1,3,0,0,0
2280204,2022-04-16T00:00:00Z,South Carolina,Columbia,100 Columbiana Cir,"100 Columbiana Cir,Columbia,South Carolina",,"34.078850599999996,-81.15769050215279",0,9,0,0,3
2280495,2022-04-16T00:00:00Z,Maryland,Baltimore,5300  Maple Ave,"5300  Maple Ave,Baltimore,Maryland",,"39.35124235,-76.67768301356186",1,3,0,0,0
2280017,2022-04-16T00:00:00Z,New York,Syracuse,300  S Clinton St,"300  S Clinton St,Syracuse,New York",,"43.048568,-76.153679",1,4,0,0,1
2280504,2022-04-15T00:00:00Z,California,Stockton,300  Coventry Dr,"300  Coventry Dr,Stockton,California",,"37.996264,-121.300794",2,2,0,0,0
2277011,2022-04-12T00:00:00Z,New York,Bronx,2825 Olinville Ave,"2825 Olinville Ave,Bronx,New York",,"40.867203450000005,-73.8686171750035",1,3,0,0,0
2275242,2022-04-10T00:00:00Z,Louisiana,Baton Rouge,2700  Lorraine St,"2700  Lorraine St,Baton Rouge,Louisiana",,"30.496601,-91.16334",0,4,0,0,0
2274790,2022-04-10T00:00:00Z,Iowa,Cedar Rapids,415 3rd St SE,"415 3rd St SE,Cedar Rapids,Iowa",,"41.9761523,-91.66466698357215",3,9,0,0,2
2274803,2022-04-10T00:00:00Z,Illinois,Elgin,958 Congdon Ave,"958 Congdon Ave,Elgin,Illinois",,"42.056891866142294,-88.25501864569173",2,4,0,0,0
2274783,2022-04-10T00:00:00Z,Indiana,Indianapolis,4270 W 38th St,"4270 W 38th St,Indianapolis,Indiana",,"39.8254557,-86.2330933572917",1,5,0,0,0
2274296,2022-04-09T00:00:00Z,Florida,Miami,6816 NW 15th Ave,"6816 NW 15th Ave,Miami,Florida",,"25.8364108,-80.2233018262877",0,4,0,0,0
2269429,2022-04-03T00:00:00Z,New York,Buffalo,400  Genesee St,"400  Genesee St,Buffalo,New York",,"42.8937121,-78.8605857",0,4,0,0,0
2269100,2022-04-03T00:00:00Z,Texas,Dallas,5050 Cleveland Rd,"5050 Cleveland Rd,Dallas,Texas",,"32.64115365334345,-96.7381106947295",1,16,0,0,2
2269745,2022-04-03T00:00:00Z,California,San Francisco,670 Brunswick St,"670 Brunswick St,San Francisco,California",,"37.70954415,-122.44704623351544",2,2,0,0,0
2268723,2022-04-02T00:00:00Z,North Carolina,Shelby,1851 E Dixon Blvd,"1851 E Dixon Blvd,Shelby,North Carolina",,"35.27219874808972,-81.49616749465122",1,3,0,0,1
2268762,2022-04-02T00:00:00Z,Louisiana,Monroe,100 Sterlington Rd,"100 Sterlington Rd,Monroe,Louisiana",,"32.522871,-92.08197",1,4,0,1,0
2269059,2022-04-02T00:00:00Z,Colorado,Colorado Springs,2400  Barkman Dr,"2400  Barkman Dr,Colorado Springs,Colorado",,"38.798523,-104.747572",0,4,0,0,1
2269034,2022-04-02T00:00:00Z,Louisiana,Shreveport,2025 Marshall St,"2025 Marshall St,Shreveport,Louisiana",,"32.510387,-93.747225",1,3,0,0,0
2265029,2022-03-26T00:00:00Z,Ohio,Cleveland,1437 St Clair Ave NE,"1437 St Clair Ave NE,Cleveland,Ohio",,"41.5062536442953,-81.6859113624161",0,4,0,0,0
2263608,2022-03-25T00:00:00Z,Colorado,Colorado Springs,820 Citadel Dr E,"820 Citadel Dr E,Colorado Springs,Colorado",,"38.845237997939336,-104.75890217373465",2,2,0,0,0
2260129,2022-03-22T00:00:00Z,California,Stockton,1800 West Lane,"1800 West Lane,Stockton,California",,"37.973658,-121.279489",1,3,0,0,1
2259262,2022-03-21T00:00:00Z,Connecticut,Waterbury,23 Scovill St,"23 Scovill St,Waterbury,Connecticut",,"41.5540415,-73.0394971",0,4,0,0,1
2259413,2022-03-21T00:00:00Z,Illinois,Chicago,1650 E 79th St,"1650 E 79th St,Chicago,Illinois",,"41.751435,-87.583098",2,2,0,0,1
2258324,2022-03-20T00:00:00Z,Wisconsin,Milwaukee,2822 W Melvina St,"2822 W Melvina St,Milwaukee,Wisconsin",,"43.08771765,-87.94909692325635",0,4,0,0,0
2258224,2022-03-20T00:00:00Z,Texas,Houston,2955 S Sam Houston Pkwy E,"2955 S Sam Houston Pkwy E,Houston,Texas",,"29.607208,-95.2046096",1,3,0,0,0
2257739,2022-03-19T00:00:00Z,Arkansas,Dumas,629 US-65,"629 US-65,Dumas,Arkansas",,"33.895846,-91.48738342857142",1,26,0,0,1
2257316,2022-03-19T00:00:00Z,Virginia,Norfolk,320 Granby St,"320 Granby St,Norfolk,Virginia",,"36.8503721,-76.2900858",3,2,0,0,0
2258012,2022-03-19T00:00:00Z,North Carolina,Fayetteville,1707 Owen Dr,"1707 Owen Dr,Fayetteville,North Carolina",,"35.03059514095898,-78.93020385419402",3,3,0,0,2
2257674,2022-03-19T00:00:00Z,Virginia,Madison Heights,351 Old Wright Shop Rd,"351 Old Wright Shop Rd,Madison Heights,Virginia",,"37.429448,-79.105857",1,4,0,0,0
2258182,2022-03-19T00:00:00Z,Texas,Dallas,5214 Botham Jean Blvd,"5214 Botham Jean Blvd,Dallas,Texas",,"32.754337,-96.773097",1,9,0,0,0
2256453,2022-03-18T00:00:00Z,Texas,Fort Worth,1600  NW Loraine St,"1600  NW Loraine St,Fort Worth,Texas",,"32.796709050000004,-97.36747270156135",1,3,0,0,0
2257778,2022-03-18T00:00:00Z,Louisiana,New Iberia,200  C V Jackson Dr,"200  C V Jackson Dr,New Iberia,Louisiana",,"29.99996,-91.826496",0,5,0,0,1
2257132,2022-03-17T00:00:00Z,Michigan,Lansing,2200  E Michigan Ave,"2200  E Michigan Ave,Lansing,Michigan",,"42.733547,-84.519813",0,4,0,0,0
2256398,2022-03-17T00:00:00Z,Illinois,Chicago,4100  W Monroe St,"4100  W Monroe St,Chicago,Illinois",,"41.879811,-87.728255",0,4,0,0,0
2255816,2022-03-17T00:00:00Z,Florida,Fort Lauderdale,1300 W Broward Blvd,"1300 W Broward Blvd,Fort Lauderdale,Florida",,"26.1212783,-80.15854519987266",2,2,0,0,1
2255832,2022-03-16T00:00:00Z,New Jersey,Irvington,800  18th Ave,"800  18th Ave,Irvington,New Jersey",,"40.736916,-74.220142",1,3,0,0,0
2256080,2022-03-16T00:00:00Z,New Jersey,Irvington,862 18th Ave,"862 18th Ave,Irvington,New Jersey",,"40.737743083333335,-74.22304152777778",1,3,0,0,0
2254579,2022-03-15T00:00:00Z,Alabama,Ozark,1001 US Hwy 231,"1001 US Hwy 231,Ozark,Alabama",,"31.43963055773277,-85.64380185528958",0,5,0,0,2
2253714,2022-03-14T00:00:00Z,Pennsylvania,Reading,1300  Meade St,"1300  Meade St,Reading,Pennsylvania",,"40.314987,-75.94941",1,3,0,0,3
2252873,2022-03-13T00:00:00Z,Illinois,Chicago,7902 S Exchange Ave,"7902 S Exchange Ave,Chicago,Illinois",,"41.7517739,-87.5534055",0,7,0,0,0
2252792,2022-03-13T00:00:00Z,South Carolina,Columbia,810 Pulaski St,"810 Pulaski St,Columbia,South Carolina",,"33.99305681618694,-81.0408535293177",1,4,0,0,3
2253654,2022-03-12T00:00:00Z,Alabama,Autaugaville,200  N Pickett St,"200  N Pickett St,Autaugaville,Alabama",,"32.43445019883291,-86.65362997098498",1,3,0,0,2
2251416,2022-03-11T00:00:00Z,Ohio,Columbus,1644 E Dublin-Granville Rd,"1644 E Dublin-Granville Rd,Columbus,Ohio",,"40.08718098752088,-82.97405194019971",2,2,0,0,1
2250540,2022-03-09T00:00:00Z,Colorado,Aurora,3300 N Ouray St,"3300 N Ouray St,Aurora,Colorado",,"39.735359,-104.792033",1,3,0,1,4
2249608,2022-03-07T00:00:00Z,Tennessee,Knoxville,5800  Primus Rd,"5800  Primus Rd,Knoxville,Tennessee",,"36.01462,-83.98196",0,4,0,0,0
2248066,2022-03-06T00:00:00Z,Pennsylvania,Hazleton,182 S  Wyoming St,"182 S  Wyoming St,Hazleton,Pennsylvania",,"40.94939103962697,-75.97639203269652",1,4,0,0,1
2247842,2022-03-06T00:00:00Z,Kentucky,Louisville,601 E Jefferson St,"601 E Jefferson St,Louisville,Kentucky",,"38.2523777,-85.7420807",0,4,0,0,0
2247828,2022-03-06T00:00:00Z,Texas,Lubbock,1800  Parkway Dr,"1800  Parkway Dr,Lubbock,Texas",,"33.5943625,-101.8149372",0,4,0,0,0
2247617,2022-03-06T00:00:00Z,Minnesota,Minneapolis,2720 Blaisdell Ave,"2720 Blaisdell Ave,Minneapolis,Minnesota",,"44.95300535,-93.28002227553003",1,3,0,0,0
2247747,2022-03-05T00:00:00Z,Arizona,Glendale,4810 W Glendale Ave,"4810 W Glendale Ave,Glendale,Arizona",,"33.5387265,-112.16269510037878",1,3,0,0,0
2243861,2022-02-28T00:00:00Z,California,Sacramento,2041 Wyda Way,"2041 Wyda Way,Sacramento,California",,"38.60005520338983,-121.41880784745763",4,0,1,0,0
2243285,2022-02-27T00:00:00Z,Louisiana,Alexandria,3700  3rd St,"3700  3rd St,Alexandria,Louisiana",,"31.294581,-92.421376",0,4,0,0,0
2242345,2022-02-26T00:00:00Z,South Carolina,North Charleston,2622 S Allen Dr,"2622 S Allen Dr,North Charleston,South Carolina",,"32.84987326782375,-79.98571250497494",1,3,0,0,1
2242153,2022-02-26T00:00:00Z,Nevada,Las Vegas,953 E Sahara Ave,"953 E Sahara Ave,Las Vegas,Nevada",,"36.14422874,-115.14154196",1,13,0,1,1
2241857,2022-02-25T00:00:00Z,Louisiana,Baton Rouge,6401 Bluebonnet Blvd,"6401 Bluebonnet Blvd,Baton Rouge,Louisiana",,"30.389545650000002,-91.08788908322703",2,2,0,0,1
2241299,2022-02-24T00:00:00Z,Texas,San Antonio,90 Lanark Dr,"90 Lanark Dr,San Antonio,Texas",,"29.503220672891885,-98.41598126158104",0,4,0,0,0
2238575,2022-02-21T00:00:00Z,Minnesota,Saint Paul,488 Humboldt Ave,"488 Humboldt Ave,Saint Paul,Minnesota",,"44.930847428571425,-93.0850713968254",1,3,0,0,4
2238165,2022-02-20T00:00:00Z,Iowa,Des Moines,100  Water St,"100  Water St,Des Moines,Iowa",,"41.5847345,-93.617705",0,4,0,0,0
2238657,2022-02-20T00:00:00Z,Nebraska,Omaha,1817 N 33rd St,"1817 N 33rd St,Omaha,Nebraska",,"41.27578524263105,-95.96138598701488",0,4,0,0,0
2237593,2022-02-19T00:00:00Z,Missouri,Charleston,106 S Franklin St,"106 S Franklin St,Charleston,Missouri",,"36.923226081632656,-89.35151604081634",2,14,0,0,2
2237196,2022-02-19T00:00:00Z,California,Turlock,142 S 1st St,"142 S 1st St,Turlock,California",,"37.49344071428571,-120.846289",0,7,0,0,0
2237058,2022-02-19T00:00:00Z,North Carolina,Durham,1400 E Cornwallis Rd,"1400 E Cornwallis Rd,Durham,North Carolina",,"35.9436015,-78.903317",2,2,0,0,3
2236155,2022-02-17T00:00:00Z,Pennsylvania,Philadelphia,164 W Chelten Ave,"164 W Chelten Ave,Philadelphia,Pennsylvania",,"40.0320779,-75.1780365",0,4,0,0,0
2235778,2022-02-17T00:00:00Z,Texas,Houston,3000 Blodgett St,"3000 Blodgett St,Houston,Texas",,"29.721827,-95.367249",0,5,0,0,0
2234868,2022-02-15T00:00:00Z,Illinois,Joliet,700  Francis St,"700  Francis St,Joliet,Illinois",,"41.541529,-88.064604",1,3,0,0,0
2232351,2022-02-12T00:00:00Z,Tennessee,Murfreesboro,1644 Middle Tennessee Blvd,"1644 Middle Tennessee Blvd,Murfreesboro,Tennessee",,"35.832502145508236,-86.3757037085863",1,4,0,0,1
2232287,2022-02-12T00:00:00Z,California,West Hollywood,401 N La Cienega Blvd,"401 N La Cienega Blvd,West Hollywood,California",,"34.0933827,-118.3763256",0,4,0,0,0
2232476,2022-02-12T00:00:00Z,Arkansas,Little Rock,200  E 7th St,"200  E 7th St,Little Rock,Arkansas",,"34.741993,-92.26944",1,3,0,0,1
2231371,2022-02-11T00:00:00Z,Arizona,Phoenix,5405 W Warner St,"5405 W Warner St,Phoenix,Arizona",,"33.413886000000005,-112.17561149420862",1,9,1,0,0
2228660,2022-02-06T00:00:00Z,North Carolina,Wilmington,200  North 31st St,"200  North 31st St,Wilmington,North Carolina",,"34.24205040481928,-77.90535772325934",0,4,0,0,0
2227058,2022-02-05T00:00:00Z,Texas,Corsicana,2919 W 2nd Ave,"2919 W 2nd Ave,Corsicana,Texas",,"32.08322164006265,-96.4958422691323",7,0,1,0,0
2227187,2022-02-05T00:00:00Z,New Mexico,Las Cruces,1900  Gladys Dr,"1900  Gladys Dr,Las Cruces,New Mexico",,"32.296002,-106.747573",1,3,0,0,0
2227035,2022-02-04T00:00:00Z,Virginia,Blacksburg,109 N Main St,"109 N Main St,Blacksburg,Virginia",,"37.2294066,-80.4141884",1,4,0,0,2
2224788,2022-02-01T00:00:00Z,Wisconsin,Milwaukee,1801 W Olive St,"1801 W Olive St,Milwaukee,Wisconsin",,"43.09234,-87.93316290303315",0,5,0,0,1
2224013,2022-01-31T00:00:00Z,North Carolina,Raleigh,3120 New Bern Ave,"3120 New Bern Ave,Raleigh,North Carolina",,"35.78918315,-78.58629115821475",1,3,0,0,0
2223019,2022-01-30T00:00:00Z,Georgia,Augusta,2623 Deans Bridge Rd,"2623 Deans Bridge Rd,Augusta,Georgia",,"33.44093705362041,-82.02100649023195",1,3,0,0,0
2222557,2022-01-29T00:00:00Z,Missouri,Saint Louis,4900  Cote Brilliante,"4900  Cote Brilliante,Saint Louis,Missouri",,"38.664311,-90.257137",3,1,0,0,0
2222766,2022-01-29T00:00:00Z,California,Bakersfield,10612 Rosedale Hwy,"10612 Rosedale Hwy,Bakersfield,California",,"35.383951550000006,-119.12093113533325",0,4,0,0,1
2220985,2022-01-27T00:00:00Z,District of Columbia,Washington,4400 Connecticut Ave NW,"4400 Connecticut Ave NW,Washington,District of Columbia",,"38.9469428,-77.06571750910118",1,4,0,0,1
2217882,2022-01-23T00:00:00Z,California,Inglewood,1300  N Park Ave,"1300  N Park Ave,Inglewood,California",,"33.979361,-118.345338",4,1,0,0,3
2218159,2022-01-23T00:00:00Z,Wisconsin,Milwaukee,2505 N 21st St,"2505 N 21st St,Milwaukee,Wisconsin",,"43.0643897,-87.9390956708202",6,0,0,0,1
2215256,2022-01-19T00:00:00Z,Louisiana,New Orleans,7800  Keats St,"7800  Keats St,New Orleans,Louisiana",,"30.0319968,-90.02113395181442",0,4,0,0,0
2214013,2022-01-18T00:00:00Z,Florida,Miami,10702 NW 7th Ave,"10702 NW 7th Ave,Miami,Florida",,"25.8730051,-80.21039395088309",0,4,1,0,0
2213456,2022-01-16T00:00:00Z,Georgia,Savannah,1100 Graydon St,"1100 Graydon St,Savannah,Georgia",,"32.062609,-81.079614",1,3,0,0,0
2212018,2022-01-15T00:00:00Z,Georgia,Brunswick,2717 Glynn Ave,"2717 Glynn Ave,Brunswick,Georgia",,"31.16832113023416,-81.47491332127034",1,5,0,0,1
2212203,2022-01-15T00:00:00Z,Tennessee,Knoxville,2700  Tarleton Ave,"2700  Tarleton Ave,Knoxville,Tennessee",,"35.985262,-83.888181",0,4,0,0,0
2211746,2022-01-14T00:00:00Z,Oregon,Eugene,219 W 8th Ave,"219 W 8th Ave,Eugene,Oregon",,"44.05107117503247,-123.09617990087104",0,6,0,0,0
2210480,2022-01-13T00:00:00Z,New York,Brooklyn,1014 E 92nd St,"1014 E 92nd St,Brooklyn,New York",,"40.64413555,-73.90846204562376",1,3,0,0,0
2207435,2022-01-09T00:00:00Z,California,Fresno,724 E Olive Ave,"724 E Olive Ave,Fresno,California",,"36.7574688,-119.8023143",0,4,0,0,0
2207469,2022-01-09T00:00:00Z,Alabama,Montgomery,3020 Atlanta Hwy,"3020 Atlanta Hwy,Montgomery,Alabama",,"32.38284826530612,-86.26732116326531",1,6,0,0,1
2207406,2022-01-09T00:00:00Z,Colorado,Colorado Springs,1960 Chelton Rd,"1960 Chelton Rd,Colorado Springs,Colorado",,"38.80388,-104.7520031",2,3,0,0,2
2206813,2022-01-08T00:00:00Z,Texas,Houston,7136 Clarewood Dr,"7136 Clarewood Dr,Houston,Texas",,"29.709156719812192,-95.5110113717629",1,3,0,0,0
2205024,2022-01-04T00:00:00Z,Mississippi,Jackson,3207 W Capitol St,"3207 W Capitol St,Jackson,Mississippi",,"32.321813442125254,-90.22705039490377",1,3,0,0,0
2202976,2022-01-02T00:00:00Z,Texas,Corsicana,1100  S 29th St,"1100  S 29th St,Corsicana,Texas",,"32.076083,-96.478275",2,2,0,0,1
2202727,2022-01-02T00:00:00Z,Texas,San Antonio,427 Montrose,"427 Montrose,San Antonio,Texas",,"29.369765857142855,-98.46256491836735",2,2,0,0,0
2202025,2022-01-01T00:00:00Z,Missouri,Columbia,122 S 9th St,"122 S 9th St,Columbia,Missouri",,"38.94980605,-92.32730374961329",0,4,0,0,1
2202001,2022-01-01T00:00:00Z,Illinois,Peoria,2000  SW Adams St,"2000  SW Adams St,Peoria,Illinois",,"40.67735,-89.611414",2,2,0,0,1
2201629,2022-01-01T00:00:00Z,Pennsylvania,Philadelphia,1600  Cecil B Moore Ave,"1600  Cecil B Moore Ave,Philadelphia,Pennsylvania",,"39.9785422,-75.1585024",1,4,0,0,0
2201641,2022-01-01T00:00:00Z,Wisconsin,Kenosha,1708 52nd St,"1708 52nd St,Kenosha,Wisconsin",,"42.5880379,-87.840698",1,3,0,0,0
2201848,2022-01-01T00:00:00Z,Indiana,South Bend,1500  S Miami St,"1500  S Miami St,South Bend,Indiana",,"41.652383,-86.234902",0,4,0,0,0
2201677,2022-01-01T00:00:00Z,Colorado,Denver,1919 Blake St,"1919 Blake St,Denver,Colorado",,"39.7538791,-104.9954088",2,2,0,0,1
2201716,2021-12-31T00:00:00Z,Mississippi,Gulfport,1200  Lewis Ave,"1200  Lewis Ave,Gulfport,Mississippi",,"30.361458953020136,-89.12872708724832",4,3,0,0,6
2201216,2021-12-31T00:00:00Z,California,Los Angeles,10211 S. Avalon Blvd,"10211 S. Avalon Blvd,Los Angeles,California",,"33.9308532,-118.2651647",0,6,0,0,0
2200968,2021-12-30T00:00:00Z,Pennsylvania,Philadelphia,5100  Germantown Ave,"5100  Germantown Ave,Philadelphia,Pennsylvania",,"40.030178250000006,-75.1657079",0,6,0,1,1
2201052,2021-12-30T00:00:00Z,Missouri,Kirksville,700  E Dodson St,"700  E Dodson St,Kirksville,Missouri",,"40.1885861,-92.5886756",3,1,0,0,2
2198521,2021-12-27T00:00:00Z,Colorado,Denver,56 Broadway,"56 Broadway,Denver,Colorado",,"39.727365551020405,-104.987308",5,2,1,0,0
2200720,2021-12-27T00:00:00Z,Alabama,Mobile,3606 Moffett Rd,"3606 Moffett Rd,Mobile,Alabama",,"30.7073823,-88.1228098",1,3,0,0,0
2198014,2021-12-27T00:00:00Z,Ohio,Youngstown,2626 Tyrell Ave,"2626 Tyrell Ave,Youngstown,Ohio",,"41.120874429530204,-80.69891433557046",1,3,0,0,2
2197391,2021-12-26T00:00:00Z,Texas,Garland,730 W Walnut St,"730 W Walnut St,Garland,Texas",,"32.916076812818204,-96.63946342976996",3,1,0,0,1
2198071,2021-12-26T00:00:00Z,New York,Buffalo,1300  Jefferson Ave,"1300  Jefferson Ave,Buffalo,New York",,"42.9105181,-78.8543466",0,4,0,0,0
2197328,2021-12-26T00:00:00Z,Pennsylvania,Philadelphia,800  W Clearfield St,"800  W Clearfield St,Philadelphia,Pennsylvania",,"39.998725,-75.143961",0,4,0,0,0
2196839,2021-12-24T00:00:00Z,New York,Brooklyn,1031 Nostrand Ave,"1031 Nostrand Ave,Brooklyn,New York",,"40.6632643,-73.9507471",0,4,0,0,0
2192046,2021-12-17T00:00:00Z,Maryland,Baltimore,1300  W North Ave,"1300  W North Ave,Baltimore,Maryland",,"39.310511,-76.6385997589928",1,4,0,0,1
2191683,2021-12-17T00:00:00Z,Virginia,Portsmouth,4105 Portsmouth Blvd,"4105 Portsmouth Blvd,Portsmouth,Virginia",,"36.81562735,-76.35431538447341",0,4,0,0,0
2191752,2021-12-17T00:00:00Z,Maryland,Baltimore,600  Laurens St,"600  Laurens St,Baltimore,Maryland",,"39.304313,-76.635776",1,3,0,0,1
2188843,2021-12-13T00:00:00Z,Pennsylvania,Philadelphia,3400  Emerald St,"3400  Emerald St,Philadelphia,Pennsylvania",,"39.9968552,-75.10663249277094",0,4,0,0,0
2187990,2021-12-12T00:00:00Z,Texas,Baytown,1403 N Market Loop,"1403 N Market Loop,Baytown,Texas",,"29.787079928610613,-95.0326010065829",1,13,0,0,0
2186696,2021-12-10T00:00:00Z,North Carolina,Charlotte,3100  Marney Ave,"3100  Marney Ave,Charlotte,North Carolina",,"35.195984200661,-80.80600717875228",0,5,0,0,1
2186246,2021-12-09T00:00:00Z,Wisconsin,Beloit,1900  Porter Ave,"1900  Porter Ave,Beloit,Wisconsin",,"42.525491,-89.02087",1,5,0,0,0
2183667,2021-12-06T00:00:00Z,Pennsylvania,Philadelphia,1500  N 29th St,"1500  N 29th St,Philadelphia,Pennsylvania",,"39.97907225,-75.18273229282278",0,4,0,0,0
2182789,2021-12-05T00:00:00Z,Michigan,Detroit,5200  Marlborough St,"5200  Marlborough St,Detroit,Michigan",,"42.397695,-82.958591",2,2,0,0,0
2183120,2021-12-05T00:00:00Z,Texas,El Paso,2910 Tularosa Ave,"2910 Tularosa Ave,El Paso,Texas",,"31.782651285714284,-106.46117248979591",1,3,0,0,1
2181840,2021-12-03T00:00:00Z,Tennessee,Memphis,3885 Elvis Presley Blvd,"3885 Elvis Presley Blvd,Memphis,Tennessee",,"35.04288192553624,-90.02520996976976",2,2,0,0,0
2178487,2021-11-30T00:00:00Z,Michigan,Oxford,745 N Oxford Rd,"745 N Oxford Rd,Oxford,Michigan",,"42.83813575,-83.26143846814736",4,7,0,0,1
2177268,2021-11-28T00:00:00Z,Pennsylvania,Philadelphia,1300  S 50th St,"1300  S 50th St,Philadelphia,Pennsylvania",,"39.940883,-75.215092",0,4,0,0,0
2176922,2021-11-28T00:00:00Z,Maryland,Baltimore,1300  North Montford Ave,"1300  North Montford Ave,Baltimore,Maryland",,"39.30609355,-76.58438205482544",0,7,0,0,0
2177300,2021-11-28T00:00:00Z,Illinois,Evanston,1950 Green Bay Rd,"1950 Green Bay Rd,Evanston,Illinois",,"42.05374605,-87.69061591363905",1,4,0,0,0
2176653,2021-11-28T00:00:00Z,Colorado,Aurora,1500  Dayton St,"1500  Dayton St,Aurora,Colorado",,"39.740335,-104.87512",0,5,0,0,0
2177416,2021-11-28T00:00:00Z,California,Lancaster,3500  Garnet Ln,"3500  Garnet Ln,Lancaster,California",,"34.686986,-118.06718",5,0,0,0,1
2176667,2021-11-27T00:00:00Z,New Jersey,Newark,900  Bergen St,"900  Bergen St,Newark,New Jersey",,"40.712863727272726,-74.20411672727272",1,3,0,0,0
2176058,2021-11-26T00:00:00Z,Tennessee,Nashville,2815 Torbett St,"2815 Torbett St,Nashville,Tennessee",,"36.157903763917865,-86.81897138156238",2,4,1,0,1
2175329,2021-11-25T00:00:00Z,Texas,San Antonio,4000  Sunrise Creek Dr,"4000  Sunrise Creek Dr,San Antonio,Texas",,"29.461746,-98.365345",3,1,0,0,0
2173531,2021-11-23T00:00:00Z,Florida,Lehigh Acres,Cervantes St,"Cervantes St,Lehigh Acres,Florida",,"26.5768,-81.600484",0,4,0,0,0
2174033,2021-11-23T00:00:00Z,Texas,Marshall,700  Cross St,"700  Cross St,Marshall,Texas",,"32.528354452822754,-94.36072496723388",1,3,0,0,1
2172657,2021-11-21T00:00:00Z,Louisiana,Baton Rouge,4888 Plank Rd,"4888 Plank Rd,Baton Rouge,Louisiana",,"30.49430363265306,-91.15488234693878",1,4,0,0,1
2171568,2021-11-20T00:00:00Z,California,Fresno,3665 N Pleasant Ave,"3665 N Pleasant Ave,Fresno,California",,"36.78393988463019,-119.83999797453554",2,2,0,0,0
2172018,2021-11-20T00:00:00Z,Illinois,Berwyn,6802 W 26th St,"6802 W 26th St,Berwyn,Illinois",,"41.843177695624064,-87.7933513925411",0,4,0,0,0
2170438,2021-11-18T00:00:00Z,Maryland,Cambridge,700  Greenwood Ave,"700  Greenwood Ave,Cambridge,Maryland",,"38.568597,-76.088858",1,2,0,0,1
2169719,2021-11-17T00:00:00Z,Illinois,East Saint Louis,8300  State St,"8300  State St,East Saint Louis,Illinois",,"38.592148,-90.066158",1,3,0,0,0
2169494,2021-11-17T00:00:00Z,New York,Bronx,815 Burke Ave,"815 Burke Ave,Bronx,New York",,"40.871519,-73.8629612",1,3,0,0,0
2168989,2021-11-17T00:00:00Z,Illinois,Chicago,1240 W Randolph St,"1240 W Randolph St,Chicago,Illinois",,"41.8846138,-87.658239",0,4,0,0,0
2167778,2021-11-15T00:00:00Z,New York,New York (Manhattan),101 W 141st St,"101 W 141st St,New York (Manhattan),New York",,"40.8181586,-73.9384352",0,4,0,0,0
2167297,2021-11-15T00:00:00Z,Colorado,Aurora,1200 Nome St,"1200 Nome St,Aurora,Colorado",,"39.7348396,-104.8515548",0,6,0,0,4
